180,"167/10","XC90 V8 AWD R-D",4414,"YV1CT8556A1559727","1SF4833",858698584,"XC90","2003/76B",,"STŘÍBRNÁ MET.",3/31/2010,,2/9/2011,"Comp.Car","Greg",,,11528,960.6666666667,9,8646,58901,4908.4166666667,9,44175.75,,,,,,,,,,,,,,,,,
181,"185/10","XC70 D5 AWD",2400,"YV1BZ7046A1089215","1SF4883",858698595,"XC70 NEW","692/2008A",,"ŠEDÁ MET.",3/31/2010,,4/29/2011,"STA","Claesson",,,9400,783.3333333333,9,7050,50576,4214.6666666667,9,37932,,,,,,,,,,,,,,,,,
182,"680/09","V50 2,0D",1997,"YV1MW755BA2525715","1SF5211",858698643,"V50","2003/76B",,,4/7/2010,,3/21/2011,"Cust. Serv.",,,,9400,783.3333333333,9,7050,27231,2269.25,9,20423.25,,,,,,,,,,,,,,,,,
183,"256/10","V70 D5 AWD",2400,"YV1BW7056A1159067","1SF5201",858698654,"V70 NEW","692/2008A",,"ŠEDÁ MET.",4/12/2010,,3/21/2011,"DO Demo","Fleet",,,9400,783.3333333333,9,7050,54982,4581.8333333333,9,41236.5,,,,,,,,,,,,,,,,,
184,"186/10","XC70 D5 AWD",2400,"YV1BZ7046A1089229","1SI0103",858698665,"XC70 NEW","692/2008A",,"ŠEDÁ MET.",4/26/2010,,6/10/2011,"STA","Tyrpák",,,9400,783.3333333333,9,7050,52074,4339.5,9,39055.5,,,,,,,,,,,,,,,,,
185,"1312/09","XC60 D5 AWD",2400,"YV1DZ7044A2106361","1SI0067",858698676,"XC60","2006/96B",,"BRONZOVÁ MET.",4/29/2010,,12/29/2010,"DO Demo","Fleet",,,9400,783.3333333333,9,7050,43066,3588.8333333333,9,32299.5,,,,,,,,,,,,,,,,,
186,"253/10","XC90 D5 AWD R-D",2400,"YV1CT7146A1561835","1SI0511",858698573,"XC90","2003/76B",,"ČERNÁ MET.",5/4/2010,,12/29/2010,"Comp.Car","Frank",,,9400,783.3333333333,8,6266.6666666667,53322,4443.5,8,35548,,,,,,,,,,,,,,,,,
187,"1315/09","V70 2,4D",2400,"YV1BW7240A1148741","1SI1775",858698702,"V70 NEW","2006/96B",,"STŘÍBRNÁ MET.",6/10/2010,,3/21/2011,"Cust. Serv.","Rosťa Mareček",,,9400,783.3333333333,7,5483.3333333333,44747,3728.9166666667,7,26102.4166666667,,,,,,,,,,,,,,,,,
188,"493/10","V70 D5",2400,"YV1BW7050B1168124","1SI2240",858698691,"V70 NEW","692/2008A",,"ŠEDOZELENÁ MET.",6/17/2010,,4/29/2011,"STA","Glabazňa",,,9400,783.3333333333,7,5483.3333333333,45977,3831.4166666667,7,26819.9166666667,,,,,,,,,,,,,,,,,
189,"521/10","V70 D5",2400,"YV1BW7050B1168527","1SI2239",858698562,"V70 NEW","692/2008A",,"ŠEDÁ MET.",6/17/2010,,3/21/2011,"Comp.Car","Lenka Birbi",,,9400,783.3333333333,7,5483.3333333333,44060,3671.6666666667,7,25701.6666666667,,,,,,,,,,,,,,,,,
190,"573/10","S60 D5",2400,"YV1FS7051B2000421","1SI2105",858845013,"S60","692/2008A",,"BÍLÁ MET.",6/28/2010,,3/21/2011,"DO Demo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"571/10","S60 2,0T MAN",1999,"YV1FS4451B2000217","1SI2104",858845024,"S60","692/2008A",,"STŘÍBRNÁ MET.",6/28/2010,,3/21/2011,"DO Demo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"574/10","S60 2,0T AUT",1999,"YV1FS445BB2000229","1SI2108",858845035,"S60","692/2008A",,"ČERNÁ MET.",6/28/2010,,3/21/2011,"DO Demo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"566/10","S60 T6 AWD",2953,"YV1FS9056B2000225","1SI2107",858845046,"S60","692/2008A",,"BRONZOVÁ MET.",6/28/2010,,8/10/2011,"DO Demo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"438/10","V50 1,6DRIVe",1560,"YV1MW76F2B2590190","1SI2102",858845072,"V50","2006/96B",,"ORANŽOVÁ MET.",6/28/2010,,2/9/2011,"STA","Nassereddine",,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"567/10","S60 D5",2400,"YV1FS7050B2000381","1SI2106",858845050,"S60","692/2008A",,"ČERNÁ MET.",6/28/2010,,4/29/2011,"DO Demo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"570/10","S60 D5",2400,"YV1FS7050B2000376","1SI2177",858845120,"S60","692/2008A",,"TM. MODRA MET.",6/28/2010,,6/10/2011,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"576/10","S60 2,0T",1999,"YV1FS445BB2000202","1SI2191",858845116,"S60","692/2008A",,"BÉŽOVÁ MET.",6/28/2010,,3/21/2011,"DO Demo","Training",,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"572/10","S60 D3",1984,"YV1FS5251B2000383","1SI2144",858845061,"S60","692/2008A",,"ČERVENÁ MET.",6/28/2010,,3/21/2011,"DO Demo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"568/10","S60 T6 AWD",2953,"YV1FS9056B2000205","1SI2161",858845105,"S60","692/2008A",,"ČERVENÁ MET.",6/28/2010,,12/30/2012,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"575/10","S60 T6 AWD",2953,"YV1FS9056B2000382","1SI2109",858845094,"S60","692/2008A",,"ČERNÁ MET.",6/28/2010,,9/1/2011,"DO Demo","Training",,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"537/10","V70 D5",2400,"YV1BW7050B1168450","1SI2125",858845083,"V70 NEW","692/2008A",,"ŠEDÁ MET.",6/28/2010,,4/29/2011,"STA","Krčmář",,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"426/10","V70 D5 AWD",2400,"YV1BW7056B1168576","1SI2336",858845131,"V70 NEW","692/2008A",,"ŠEDÁ MET.",7/13/2010,,2/9/2011,"Cust. Serv.","Milan Šlajer",,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"569/10","S60 D3",1984,"YV1FS5251B2000384","1SI2327",858845142,"S60","692/2008A",,"BRONZOVÁ MET.",7/15/2010,,6/16/2011,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"481/10","XC70 T6 AWD",2953,"YV1BZ9056B1097463","1SI2677",858845153,"XC70 NEW","692/2008A",,"ČERVENÁ MET.",7/20/2010,,2/9/2011,"Cust. Serv.","Tomáš Maruniak",,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"540/10","S80 D5 AWD",2400,"YV1AS7056B1134585","1SI3292",858845164,"S80 NEW","692/2008A",,"ČERNÁ MET.",8/25/2010,,4/29/2011,"STA","Procházka",,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"934/10","XC60 D3 ",1984,"YV1DZ5250B2153343","1SL6717",858845186,"XC60","692/2008A",,"BRONZOVÁ MET.",8/31/2010,,9/1/2011,"STA","Hubáček",,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"988/10","S60 T6",2953,"YV1FS9056B2005649","1SL7446",858845175,"S60","692/2008A",,"ČERNÁ MET",9/22/2010,,11/21/2011,"Comp.Car","Němeček",,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"992/10","XC70",2400,"YV1BZ8054B1100724","1SL7445",858845245,"XC70","692/2008A",,"BÍLÁ",9/23/2010,,4/29/2011,"STA","STA Mikulec",,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"668/10","XC60 2.0 T",1999,"YV1DZ445BB2157943","1SL7449",858845260,"XC60","692/2008A",,"ZELENOŽLUTÁ MET.",9/23/2010,,6/10/2011,"Comp.Car","Borek",,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"972/10","XC70 D5",2400,"YV1BZ7056B1100626","1SL7448",858845271,"XC70","692/2008A",,"ČERNÁ METALÍZA",9/23/2010,,2/9/2011,"Comp.Car","Šárka",,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"1004/10","XC70 D5",2400,"YV1BZ7056B1100715","1SL7443",858845234,"XC70","692/2008A",,"ČERVENÁ METALÍZA",9/23/2010,,2/9/2011,"STA","STA TYRPÁK",,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"1003/10","XC90 D5",2400,"YV1CZ7144B1578561","1SL7376",898013900,"XC90","692/2008A",,"ČERNÁ",9/22/2010,,6/10/2011,"STA","STA Beránek",,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"665/10","XC70 DRIVe",2400,"YV1BZ5251B1099779","1SL7211",858845190,"XC70","692/2008A",,"ČERVENÁ METALÍZA",9/23/2010,,8/11/2011,"PRESS","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"1002/10","XC90 D5",2400,"YV1CZ7146B1578634","1SL7375",858845212,"XC90","692/2008A",,"ČERVENÁ METALÍZA",9/23/2010,,9/1/2011,"STA","STA Makový",,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"986/10","S60 T6 AWD",2953,"YV1FS9056B2005629","1SL7371",858845175,"S60","692/2008A",,"BRONZOVÁ METALÍZA",9/23/2010,,9/1/2012,"STA","STA Šeděnka",,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"984/10","V50 2,0D",1997,"YV1MW84E1B2604931","1SL7377",858845223,"V50","692/2008A",,"ČERVĚNÁ METALÍZA",9/23/2010,,2/9/2011,"STA","STA Pšeja",,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"936/10","XC60 D3",1997,"YV1DZ8056B2156234","1SL 7399",858845282,"XC60","692/2008A",,"PERLOVÁ",9/29/2010,,6/10/2011,"STA","STA Vostrý",,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"937/10","XC60 D3",1997,"YV1DZ8056B2156081","1SL7402",858845352,"XC60","692/2008A",,"BÍLÁ",9/29/2010,,2/9/2011,"STA","STA Ayoubi",,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"991/10","S60 D5",2400,"YV1FS7056B2008267","1SL7407",858845304,"S60","692/2008A",,"ČERVENÁ METALÍZA",9/29/2010,,6/10/2011,"STA","STA Cleasson",,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"741/10","XC70 D5",2400,"YV1BZ7056B1100567","1SL7466",858845326,"XC70","692/2008A",,"ČERNÁ METALÍZA",9/29/2010,,9/1/2011,"Comp.Car","Pepa Havlík",,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"1122/10","V60 T6",2953,"YV1FW9056B1001346","1SL7403",858845374,"V60","692/2008A",,"BRONZOVÁ METALÍZA",9/30/2010,,12/29/2011,"PRESS","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"1123/10","V60 D5 AWD",2400,"YV1FW7056B1001244","1SL7471",858845293,"V60","692/2008A",,"ČERVENÁ METALÍZA",9/29/2010,,6/2/2011,"PRESS","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"1124/10","V60 D3",1997,"YV1FW5250B1001209","1SL7411",858845330,"V60","692/2008A",,"ČERNÁ METALÍZA",9/29/2010,,8/10/2011,"PRESS","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"1125/10","V60 D3",1997,"YV1FW5251B1001254","1SL7455",858845341,"V60","692/2008A",,"ČERNÁ METALÍZA",9/29/2010,,9/1/2012,"DO Demo","DO",,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"1126/10","V60 T6",2953,"YV1FW9056B1001388","1SL7409",858845363,"V60","692/2008A",,"ŠEDÁ METALÍZA",9/29/2010,,6/10/2011,"DO Demo","DO",,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"1127/10","V60 D5",2400,"YV1FW7050B1001394","1SL7405",858845385,"V60","692/2008A",,"BÉŽOVÁ METALÍZA",9/30/2010,,9/1/2011,"DO Demo","DO",,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"1035/10","XC90 D5",2400,"YV1CT7146B1581264","1SL 7944",858845400,"XC90","692/2008A",,"ČERNÁ METALÍZA",10/13/2010,,6/10/2011,"Comp.Car","Frank",,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"1036/10","S60 2.0 T",1998,"YV1FS445BB2012066","1SL 7955",858845396,"S60","692/2008A",,"VIBRANT COOPER",10/13/2010,,9/1/2012,"Comp.Car","Klára",,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"919/10","S80 D5",2400,"YV1AS7050B1140603","1SL 7933",858845411,"S80","692/2008A",,"ČERVENÁ METALÍZA",10/13/2010,,9/1/2012,"STA","STA TALIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"664/10","XC 60 D5 AWD, R - D",2400,"YV1DZ7056B2163384","1SN 6227",858845422,"XC 60 ","692/2008A",,"ČERNÁ METALÍZA",10/13/2010,,9/1/2011,"PRESS","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"935/10","XC 60 D3",1984,"YV1DZ5250B2156032","1SN 6228",858845433,"XC 60 ","692/2008A",,"STŘÍBRNÁ METALÍZA",10/20/2010,,12/30/2012,"Comp.Car","FRANK - ŽENA",,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"1200/10","XC90 D5",2400,"YV1CZ7146B1584552","1SL 7994",858845444,"XC90 ","692/2008A",,"ČERVENÁ METALÍZA",11/3/2010,,5/29/2012,"Comp.Car","MILAN ŠLAJER",,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"843/10","S60 D5",2400,"YV1FS7051B2005926","1SL 7989",858845466,"S60","692/2008A",,"MODRÁ MET.",11/8/2010,,9/1/2011,"Comp.Car","KLÁRA - FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"743/10","V60 D5",2400,"YV1FW7050B1003879","1SL 7505",858845470,"V60","692/2008A",,"BÍLÁ MET.",11/8/2010,,3/21/2011,"DO Demo","KLÁRA - FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"1227/10","S60 2.0 T",1984,"YV1FS4451B2014003","1SL 7998",858845455,"S60","692/2008A",,"STŘÍBRNÁ MET.",11/8/2010,,4/29/2011,"DO Demo","KLÁRA - FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"1134/10","S60 D3",1984,"YV1FS5250B2009339","1SL 7996",858845481,"S60 ","692/2008A",,"ČERVENÁ MET.",11/8/2010,,3/21/2011,"DO Demo","KLÁRA - FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"395/10","S60 D5",2400,"YV1FS7050B2002231","1SL 7969",8589169984,"S60","692/2008A",,"BRONZOVÁ MET. ",11/15/2010,,8/10/2011,"DO Demo","Klára Fleet",,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"1109/10","XC60 2.4 D AWD",2400,"YV1DZ7056B2165386","1SN 7118",858916951,"XC60","692/2008A",,"ČERVENÁ MET.",11/15/2010,,9/1/2012,"STA","STA REYES",,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"1110/10","XC60 D5 ",2400,"YV1DZ8056B2171269","1SN 7119",858916962,"XC60","692/2008A",,"STŘÍBRNÁ METALÍZA",11/15/2010,,4/29/2011,"STA","STA Glabazňa",,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"1279/10","V60 D5 AWD",2400,"YV1FW7056B1006736","1SN 7663",858916973,"V60","692/2008A",,"BRONZOVÁ METALÍZA",11/25/2010,,6/14/2011,"STA","STA FOLLPRECHT",,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"1306/10","V60 D3",1984,"YV1FW5250B1007418","1SN 7633",858916936,"V60 ","692/2008A",,"ČERVENÁ METALÍZA",11/30/2010,,9/17/2012,"TR","TRAINING",,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"1051/10","XC70 D5 AWD",2400,"YV1BZ7056B1103885","1SN 6553",858916925,"XC70","692/2008A",,"ŠEDÁ METALÍZA",12/3/2010,,6/27/2011,"Comp.Car","Lenka Birbi",,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"1309/10","V60 D5 AWD",2400,"YV1FW7056B1007262","1SN 7330",858916903,"V60","692/2008A",,"BRONZOVÁ MTEALÍZA",12/9/2010,,12/20/2011,"STA","Nassereddine",,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"1383/10","XC70 D5 AWD",2400,"YV1BZ7056B1104668","1SN 7331",858916914,"XC70","692/2008A",,"ŠEDÁ METALÍZA",12/9/2010,,6/1/2013,"STA","sta Krčmář  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"1057/10","S60 D5 AWD",2400,"YV1FS7056B2009345","1SN 7641",858916892,"S60 ","692/2008A",,"BRONZOVÁ METALÍZA",12/14/2010,,6/10/2011,"STA","STA VOSTRÝ",,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"1320/10","XC60 D5 AWD",2400,"YV1DZ7056B2182721","1SN 8587",858916881,"XC60 ","692/2008A",,"STŘÍBRNÁ METALÍZA",1/5/2011,,9/1/2011,"Comp.Car","Rosťa Mareček",,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"1426/10","V60 D5 AWD",2400,"YV1FW7056B1013932","1SN 8995",858916866,"V60","692/2008A",,"ČERNÁ METALÍZA",1/10/2011,,9/1/2012,"STA","STA PŠEJA",,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"1305/10","V60 D3",2400,"YV1FW5251B1007266","1SN 8994",858916870,"V60","692/2008A",,"ČERNÁ METALÍZA",1/10/2011,,9/1/2012,"STA","STA PROCHÁZKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"1304/10","S60 D5",2400,"YV1FS7056B2019561","1SN 8611",858916800,"S60","692/2008A",,"BRONZOVÁ METALÍZA",1/17/2011,,9/1/2012,"STA","STA MIKULEC",,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"1407/10","XC70 D5 AWD",2400,"YV1BZ7056B1107044","1SN 8993",898013900,"XC70","692/2008A",,"ČERNÁ METALÍZA",1/10/2011,,11/7/2011,"Comp.Car","Šárka Fuchsová",,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"104/10","S60 T4 R - D",1596,"YV1FS48A1B2027560","1SN 8966",858916855,"S60","692/2008A",,"ČERNÁ METALÍZA",1/11/2011,,3/29/2012,"DO Demo","Demo - Robert Daehne",,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"1308/10","V60 T6 AWD",2953,"YV1FW9056B1006291","1SN 8200",858916822,"V60","692/2008A",,"BRONZOVÁ METALÍZA",1/18/2011,,6/10/2011,"STA","STA TYRPÁK",,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"1226/10","S60 D3",2400,"YV1FS5251B2014095","1SN 8566",858916833,"S60","692/2008A",,"ČERNÁ METALÍZA",1/17/2011,,6/10/2011,"STA","Claesson",,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"655/10","S80 2,5T",2400,"YV1AS6051B1139106","1ST 2511",858916796,"S80","692/2008A",,"ČERNÁ METALÍZA",1/31/2011,,9/1/2012,"Comp.Car","Tomáš Maruniak",,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"107/11","XC70 D5 AWD",2400,"YV1BZ7056B1108631","1ST 3188",858916785,"XC70 NEW","692/2008A",,"ČERNÁ METALÍZA",2/10/2011,,9/1/2011,"Comp.Car","Havlík",,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"987/10","S60 T6 AWD",2953,"YV1FS9056B2005631","1SZ 1411- UKRADENÁ SPZ",858916763,"S60","692/2008A",,"ČERVENÁ METALÍZA",2/10/2011,,6/1/2013,"STA","STA Beránek",,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"227/11","V60 D3 ",1984,"YV1FW5250B1017472","1ST 3212",858916774,"V60","692/2008A",,"BRONZOVÁ METALÍZA",2/15/2011,,12/30/2012,"Comp.Car","Petra Doležalová",,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"108/11","XC60 D3 AWD",2400,"YV1DZ8056B2201614","1ST 3595",858916741,"XC60 ","692/2008A",,"ŠEDÁ METALÍZA",3/2/2011,,9/1/2011,"Comp.Car","Milan Šlajer",,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"285/11","XC70 D5 AWD",2400,"YV1BZ7056B1110661","2SH 4191",858917006,"XC70 NEW","692/2008A",,"BÍLÁ ZÁKLADNÍ",3/8/2011,,9/1/2013,"Mrktng","ONDŘEJ BANK",,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"742/10","V60 D5",2400,"YV1FW7050B1003230","1ST 3703",858917010,"V60","692/2008A",,"ČERNÁ MET.",3/14/2011,,12/10/2012,"Comp.Car","Petr Sýč",,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"363/11","XC60 D5 AWD",2400,"YV1DZ7056B2206110","1ST 3935",871178814,"XC60","692/2008A",,"ČERNÁ METALÍZA",3/23/2011,,9/1/2012,"DO Demo","Klára Fleet",,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"432/11","V60 D3 ",2400,"YV1FW5250B1024360","1ST 4776",858916730,"V60","692/2008A",,"ČERVENÁ METALÍZA",4/12/2011,,9/1/2012,"STA","STA Glabazňa",,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"431/11","XC70 D5 AWD",2400,"YV1BZ7056B1112630","1ST5191",858916715,"XC70 NEW","692/2008A",,"BÉŽOVÁ METALÍZA",4/14/2011,,11/14/2012,"DO Demo","KLÁRA- FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"393/11","S60 D2 R -D",1600,"YV1FS84A1B2043973","1ST 5199",858916726,"S60","692/2008A",,"ELECTRIC SILVER",4/14/2011,,11/7/2011,"DO Demo","KLÁRA - FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"517/11","V70 D5",2400,"YV1BW7050B1204320","1ST 5228",858916704,"V70 NEW","692/2008A",,"ŠEDÁ METALÍZA",4/18/2011,,11/14/2012,"STA","STA FOLLPRECHT",,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"320/11","XC70 D5 AWD",2400,"YV1BZ7056B1112380","1ST 5224",858916693,"XC70 NEW","692/2008A",,"ČERVENÁ METALÍZA",4/19/2011,,9/1/2012,"STA","TYRPÁK",,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"397/11","S60 T6 R -DESIGN",2953,"YV1FS9056B2046426","1SV 8919",858916682,"S60 R - D","692/2008A",,"ČERVENÁ METALÍZA",4/20/2011,,9/1/2011,"Comp.Car","RADEK NĚMEČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"314/11","XC60 2,4 D",2400,"YV1FS9056B2046426","1ST 4977",858916660,"XC60","692/2008A",,"MODRÁ METALÍZA",4/26/2011,,9/1/2012,"STA","STA HUBÁČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"398/11","XC60 D3 ",1984,"YV1DZ5250B2209989","1ST 4979",858916656,"XC60","692/2008A",,"BÍLÁ METALÍZA",4/26/2011,,1/6/2012,"Comp.Car","CTIBOR SMĚLÍK",,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"319/11","XC60 D5",2400,"YV1DZ7054B2219225","1SV 8902",858916601,"XC60","692/2008A",,"ZELENOŽLUTÁ MET.",5/16/2011,,9/1/2012,"STA","STA ŠEDĚNKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"312/11","XC60",2400,"YV1DZ7056B2214679","1SV 8901",858916612,"XC60","692/2008A",,"BÍLÁ METALÍZA",5/16/2011,,9/1/2011,"STA","STA AYOUBI",,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"458/11","S80 D5",2400,"YV1AS7050B1148109","1SV 8835",858916634,"S80","692/2008A",,"BÍLÁ METALÍZA",5/17/2011,,9/1/2012,"STA","STA TALIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"561/11","V60 D5 AWD",2400,"YV1FW7056B1031043","1SV 8834",858916623,"V60 ","692/2008A",,"ŠEDÁ METALÍZA",5/17/2011,1/10/2013,,"Comp.Car","MARTIN MAZZARI",,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"781/11","V60 D3 R-D",1984,"YV1FW5250B1032236","1SV 9644",858916564,"V60","692/2008A",,"ČERVENÁ METALÍZA",5/30/2011,,9/1/2012,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"103/11","V60 T5",1999,"YV1FW4751B1013347","1SV 9665",858916590,"V60","692/2008A",,"BRONZOVÁ METALÍZA",5/25/2011,,9/1/2012,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"564/11","V60 D3",1984,"YV1FW5250B1032087","1SV 9664",858916586,"V60","692/2008A",,"ČERVENÁ METALÍZA",5/25/2011,,11/1/2013,"STA","STA CLAESSON",,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"313/11","XC60 2,4 D AWD",2400,"YV1DZ806B2222856","1SV 9663",858916575,"XC60","692/2008A",,"BRONZOVÁ METALÍZA",5/25/2011,,12/19/2011,"STA","STA MIKULEC",,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"569/11","C70 D4",1984,"YV1MC5050BJ121129","1SV 9970",858916553,"C70","692/2008A",,"SILVER ELECTRIC",6/6/2011,,9/1/2012,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"819/11","V60 D3 R-D",1998,"YV1FW5251B1032168","1SX 0117",858916542,"V60","692/2008A",,"BRONZOVÁ METALÍZA",6/7/2011,,9/1/2012,"DO Demo","Klára Fleet",,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"1310/10","V60 2,0 T",1999,"YV1FW4451B1006734","1SX 0160",858916531,"V60","692/2008A",,"BÉŽOVÁ METALÍZA",6/9/2011,,9/1/2012,"STA","STA REYES",,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"656/11","XC90 D5 AWD",2400,"YV1CT3056C1610583","1SX 0515",858916520,"XC90","692/2008A",,"HNĚDÁ METALÍZA",6/14/2011,,9/1/2012,"Comp.Car","COMP. CAR FRANK",,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"625/11","V60 D3",1984,"YV1FW8850C1035190","1SX 0522",858916516,"V60","692/2008A",,"ČERNÁ METALÍZA",6/14/2011,,9/1/2012,"STA","STA VOSTRÝ",,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"685/11","V50 D3",1984,"YV1MW5851C2652741","1SX0504",858916494,"V50","692/2008A",,"ČERVENÁ ",6/21/2011,,9/1/2012,"STA","STA PŠEJA",,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"1136/10","S60 2.0 T",1999,"YV1FS445BB2012675","1SX0140",858916505,"S60","692/2008A",,"ČERNÁ METALÍZA",6/20/2011,,12/30/2012,"STA","STA PIVOVARSKÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"776/11","V60 D3",1984,"YV1FW8850C1038925","1SX0881",858916483,"V60","692/2008A",,"ČERVENÁ ZÁKLADNÍ",7/7/2011,,9/1/2012,"STA","HUSSAMA",,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"789/11","S60 D3",1984,"YV1FS8850C2082006","1SX 0882",858916472,"S60","692/2008A",,"ČERVENÁ ZÁKLADNÍ",7/7/2011,,9/1/2012,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"822/11","XC70 T6 AWD",2953,"YV1BZ9056C1119387","1SX 0525",858916461,"XC70","692/2008A",,"BÍLÁ",7/7/2011,,9/1/2012,"Comp.Car","TOMÁŠ MARUNIAK",,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"748/11","XC60 D3",1984,"YV1DZ88A1C2248421","1SX 1557",858916435,"XC60","692/2008A",,"MODRÁ TMAVÁ METALÍZA",7/21/2011,,9/1/2012,"STA","STA PROCHÁZKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
